# TUMS, HORA, TD, TREL, DADO_RAD, S, G, D, TV, REPOND, BANDA_EL, BANDA_AZ, BANDA_DT, SN_RD, ERRO_EL, ERRO_AZ, ELEV, AZIM, DIST, ELEV_F, AZIM_F, DIST_F, X_RAMPA_BR, Y_RAMPA_BR, Z_RAMPA_BR, X_RAMPA_F, Y_RAMPA_F, Z_RAMPA_F, VALIDO, ALT, DIST_CURV, Vx, Vy, Vz, Ax, Ay, Az, DESIGNADOR, DSG_ELEV, DSG_AZIM, DSG_DIST, DSG_X_RAMPA, DSG_Y_RAMPA, DSG_Z_RAMPA, DSG_Vx, DSG_Vy, DSG_Vz
053534750, 14:52:14.750, +00:00:00, 120530, O, A, A, A, N, N, 1, 1, 6, 13, 3.93083, -3.73908, 50.94059, 42.94968, 28.290, 50.93151, 42.95811, 28.295, 6.285, 11.384, 21.995, 6.292, 11.387, 21.997, S, 22052.1, 12.960, 39.13, 80.32, -398.76, -0.05, -2.47, -0.00,        Atlas-CLA, 51.13107, 43.34578, 28.320, 6.337, 11.255, 22.114, 47.61, 85.40, -403.74
053534800, 14:52:14.800, +00:00:00, 120580, O, A, A, A, N, N, 1, 1, 6, 13, -4.12257, 9.58738, 50.90214, 42.93045, 28.282, 50.89958, 42.95201, 28.283, 6.288, 11.395, 21.977, 6.293, 11.391, 21.977, S, 22032.2, 12.964, 38.71, 80.47, -398.72, 0.02, -2.35, -0.00,        Atlas-CLA, 51.06484, 43.33799, 28.294, 6.337, 11.255, 22.114, 47.61, 85.40, -403.74
053534850, 14:52:14.850, +00:00:00, 120630, O, A, A, A, N, N, 1, 1, 6, 13, -0.47937, 6.23180, 50.87055, 42.92496, 28.291, 50.86767, 42.94590, 28.271, 6.298, 11.409, 21.974, 6.295, 11.396, 21.958, S, 22013.6, 12.970, 38.92, 81.27, -397.55, 0.49, -1.97, -0.00,        Atlas-CLA, 51.06352, 43.33899, 28.293, 6.341, 11.263, 22.072, 47.65, 85.13, -404.74
053534900, 14:52:14.900, +00:00:00, 120680, O, A, A, A, N, N, 1, 1, 6, 14, 9.97088, 1.34223, 50.84448, 42.92496, 28.259, 50.83622, 42.94023, 28.259, 6.291, 11.401, 21.941, 6.297, 11.400, 21.939, S, 21994.0, 12.974, 38.53, 81.25, -397.36, 0.08, -1.94, -0.00,        Atlas-CLA, 50.99706, 43.33127, 28.267, 6.341, 11.263, 22.072, 47.65, 85.13, -404.74
053534950, 14:52:14.950, +00:00:01, 120730, O, A, A, A, N, N, 1, 1, 6, 14, -4.21845, -1.43811, 50.80329, 42.90298, 28.235, 50.80399, 42.93321, 28.245, 6.287, 11.407, 21.910, 6.298, 11.405, 21.918, S, 21973.4, 12.978, 37.72, 81.29, -397.96, -0.25, -1.88, -0.00,        Atlas-CLA, 50.99613, 43.33153, 28.266, 6.346, 11.272, 22.031, 47.53, 84.91, -405.59
053535000, 14:52:15.000, +00:00:01, 120780, O, A, A, A, N, N, 1, 1, 6, 14, -4.12257, -9.97088, 50.77034, 42.91946, 28.222, 50.77168, 42.92798, 28.232, 6.294, 11.406, 21.890, 6.299, 11.409, 21.898, S, 21952.9, 12.982, 37.30, 81.03, -398.52, -0.24, -1.95, -0.00,        Atlas-CLA, 50.92948, 43.32384, 28.241, 6.346, 11.272, 22.031, 47.53, 84.91, -405.59
053535050, 14:52:15.050, +00:00:01, 120830, O, A, A, A, N, N, 1, 1, 6, 14, 10.16262, 4.79369, 50.73327, 42.90573, 28.207, 50.73895, 42.92206, 28.218, 6.294, 11.413, 21.867, 6.300, 11.413, 21.877, S, 21932.1, 12.987, 36.78, 80.94, -399.26, -0.31, -1.94, -0.00,        Atlas-CLA, 50.92813, 43.32355, 28.240, 6.351, 11.280, 21.989, 47.35, 84.84, -406.61
053535100, 14:52:15.100, +00:00:01, 120880, O, A, A, A, N, N, 1, 1, 6, 14, 1.53398, 3.16384, 50.68658, 42.90298, 28.202, 50.70507, 42.91634, 28.205, 6.303, 11.424, 21.848, 6.302, 11.417, 21.856, S, 21911.4, 12.992, 36.79, 81.32, -399.86, -0.25, -1.74, -0.00,        Atlas-CLA, 50.86125, 43.31585, 28.214, 6.351, 11.280, 21.989, 47.35, 84.84, -406.61
053535150, 14:52:15.150, +00:00:01, 120930, O, A, A, A, N, N, 1, 1, 6, 13, 7.09466, -7.38228, 50.65637, 42.92221, 28.195, 50.67139, 42.91260, 28.192, 6.312, 11.425, 21.834, 6.305, 11.422, 21.836, S, 21891.2, 12.997, 37.32, 81.50, -400.03, -0.07, -1.63, -0.00,        Atlas-CLA, 50.86004, 43.31488, 28.213, 6.355, 11.288, 21.947, 46.99, 84.80, -407.66
053535200, 14:52:15.200, +00:00:01, 120980, O, A, A, A, N, N, 1, 1, 6, 13, -4.12257, -3.83495, 50.62205, 42.91672, 28.174, 50.63759, 42.90875, 28.179, 6.311, 11.426, 21.806, 6.307, 11.426, 21.815, S, 21870.5, 13.001, 37.59, 81.44, -400.66, -0.27, -1.62, -0.00,        Atlas-CLA, 50.79294, 43.30711, 28.187, 6.355, 11.288, 21.947, 46.99, 84.80, -407.66
053535250, 14:52:15.250, +00:00:01, 121030, O, A, A, A, N, N, 1, 1, 6, 13, -4.50607, 1.34223, 50.58360, 42.90710, 28.157, 50.60334, 42.90448, 28.165, 6.311, 11.431, 21.781, 6.309, 11.430, 21.794, S, 21849.3, 13.006, 37.73, 81.43, -401.60, -0.39, -1.59, -0.00,        Atlas-CLA, 50.79180, 43.30628, 28.186, 6.359, 11.297, 21.905, 46.63, 84.71, -408.71
053535300, 14:52:15.300, +00:00:01, 121080, O, A, A, A, N, N, 1, 1, 6, 13, -1.05461, -3.83495, 50.54378, 42.90848, 28.142, 50.56856, 42.90068, 28.152, 6.315, 11.435, 21.757, 6.311, 11.434, 21.772, S, 21827.9, 13.011, 37.99, 81.39, -402.74, -0.48, -1.58, -0.00,        Atlas-CLA, 50.72449, 43.29845, 28.160, 6.359, 11.297, 21.905, 46.63, 84.71, -408.71
053535350, 14:52:15.350, +00:00:01, 121130, O, A, A, A, N, N, 1, 1, 6, 13, -1.62985, 2.58859, 50.51495, 42.90161, 28.130, 50.53414, 42.89667, 28.138, 6.316, 11.439, 21.739, 6.313, 11.438, 21.751, S, 21806.7, 13.015, 38.15, 81.34, -403.65, -0.38, -1.57, -0.00,        Atlas-CLA, 50.72342, 43.29900, 28.159, 6.364, 11.305, 21.863, 46.42, 84.30, -409.86
053535400, 14:52:15.400, +00:00:01, 121180, O, A, A, A, N, N, 1, 1, 6, 13, -4.60194, 0.09587, 50.46826, 42.89200, 28.122, 50.49865, 42.89223, 28.125, 6.322, 11.450, 21.718, 6.316, 11.443, 21.730, S, 21785.5, 13.021, 38.60, 81.77, -404.52, -0.37, -1.35, -0.00,        Atlas-CLA, 50.65590, 43.29122, 28.133, 6.364, 11.305, 21.863, 46.42, 84.30, -409.86
053535450, 14:52:15.450, +00:00:01, 121230, O, A, A, A, N, N, 1, 1, 6, 13, -5.08131, 3.83495, 50.43256, 42.89886, 28.113, 50.46301, 42.88870, 28.112, 6.329, 11.454, 21.700, 6.319, 11.447, 21.709, S, 21764.5, 13.026, 39.35, 82.20, -405.16, -0.27, -1.14, -0.00,        Atlas-CLA, 50.65549, 43.29137, 28.132, 6.368, 11.313, 21.821, 46.19, 83.98, -410.54
053535500, 14:52:15.500, +00:00:01, 121280, O, A, A, A, N, N, 1, 1, 6, 13, -1.53398, 4.41019, 50.39275, 42.89749, 28.093, 50.42691, 42.88540, 28.099, 6.331, 11.456, 21.672, 6.322, 11.452, 21.687, S, 21742.9, 13.031, 40.01, 82.45, -406.26, -0.46, -1.01, -0.00,        Atlas-CLA, 50.58782, 43.28361, 28.106, 6.368, 11.313, 21.821, 46.19, 83.98, -410.54
053535550, 14:52:15.550, +00:00:01, 121330, O, A, A, A, N, N, 1, 1, 6, 13, 6.42354, -4.50607, 50.36117, 42.88788, 28.077, 50.39104, 42.88162, 28.085, 6.330, 11.460, 21.650, 6.324, 11.456, 21.666, S, 21721.3, 13.036, 40.40, 82.64, -407.39, -0.47, -0.92, -0.00,        Atlas-CLA, 50.58745, 43.28449, 28.105, 6.373, 11.321, 21.779, 46.07, 83.51, -411.22
053535600, 14:52:15.600, +00:00:01, 121380, O, A, A, A, N, N, 1, 1, 6, 13, 11.69660, -11.69660, 50.31585, 42.88651, 28.067, 50.35427, 42.87807, 28.072, 6.337, 11.468, 21.628, 6.327, 11.461, 21.644, S, 21699.6, 13.042, 41.10, 83.08, -408.53, -0.48, -0.71, -0.00,        Atlas-CLA, 50.51963, 43.27681, 28.079, 6.373, 11.321, 21.779, 46.07, 83.51, -411.22
053535650, 14:52:15.650, +00:00:01, 121430, O, A, A, A, N, N, 1, 1, 6, 13, 4.98544, 4.31432, 50.27741, 42.87552, 28.053, 50.31722, 42.87395, 28.059, 6.338, 11.474, 21.605, 6.330, 11.466, 21.622, S, 21677.7, 13.048, 41.66, 83.63, -409.78, -0.52, -0.47, -0.00,        Atlas-CLA, 50.51918, 43.27768, 28.078, 6.377, 11.329, 21.737, 45.98, 83.07, -411.90
053535700, 14:52:15.700, +00:00:01, 121480, O, A, A, A, N, N, 1, 1, 6, 13, 0.47937, 0.19175, 50.23622, 42.86453, 28.037, 50.27967, 42.86929, 28.045, 6.339, 11.480, 21.580, 6.332, 11.471, 21.600, S, 21655.5, 13.053, 42.12, 84.29, -411.20, -0.60, -0.18, -0.00,        Atlas-CLA, 50.45121, 43.27010, 28.052, 6.377, 11.329, 21.737, 45.98, 83.07, -411.90
053535750, 14:52:15.750, +00:00:01, 121530, O, A, A, A, N, N, 1, 1, 6, 13, 2.39684, -0.38350, 50.20876, 42.86728, 28.019, 50.24276, 42.86521, 28.031, 6.339, 11.479, 21.558, 6.335, 11.475, 21.578, S, 21633.2, 13.058, 42.39, 84.53, -412.65, -0.60, -0.08, -0.00,        Atlas-CLA, 50.45087, 43.27002, 28.051, 6.381, 11.337, 21.695, 45.70, 82.73, -412.56
053535800, 14:52:15.800, +00:00:01, 121580, O, A, A, A, N, N, 1, 1, 6, 13, -2.68447, 0.09587, 50.16482, 42.85355, 28.006, 50.20514, 42.86036, 28.017, 6.341, 11.488, 21.534, 6.337, 11.480, 21.555, S, 21610.7, 13.064, 42.64, 85.06, -414.20, -0.65, 0.15, -0.00,        Atlas-CLA, 50.38275, 43.26245, 28.025, 6.381, 11.337, 21.695, 45.70, 82.73, -412.56
053535850, 14:52:15.850, +00:00:01, 121630, O, A, A, A, N, N, 1, 1, 6, 13, -2.30097, 3.64320, 50.12637, 42.84393, 28.001, 50.16729, 42.85510, 28.004, 6.347, 11.498, 21.519, 6.340, 11.486, 21.533, S, 21588.7, 13.070, 43.11, 85.98, -415.28, -0.45, 0.53, -0.00,        Atlas-CLA, 50.38202, 43.26311, 28.024, 6.386, 11.345, 21.653, 45.57, 82.28, -413.41
053535900, 14:52:15.900, +00:00:01, 121680, O, A, A, A, N, N, 1, 1, 6, 13, 0.28762, 7.09466, 50.07832, 42.85080, 27.985, 50.12845, 42.85077, 27.990, 6.353, 11.502, 21.491, 6.343, 11.491, 21.511, S, 21566.2, 13.076, 43.84, 86.82, -416.75, -0.62, 0.87, -0.00,        Atlas-CLA, 50.31372, 43.25562, 27.998, 6.386, 11.345, 21.653, 45.57, 82.28, -413.41
053535950, 14:52:15.950, +00:00:02, 121730, O, A, A, A, N, N, 1, 1, 6, 13, 3.83495, 2.20510, 50.05361, 42.85904, 27.966, 50.09054, 42.84746, 27.976, 6.353, 11.498, 21.469, 6.346, 11.495, 21.488, S, 21543.7, 13.082, 44.36, 87.07, -418.19, -0.60, 0.95, -0.00,        Atlas-CLA, 50.31308, 43.25479, 27.997, 6.390, 11.353, 21.611, 45.22, 82.12, -414.12
053536000, 14:52:16.000, +00:00:02, 121780, O, A, A, A, N, N, 1, 1, 6, 13, -9.01214, -9.87500, 50.01378, 42.85492, 27.963, 50.05232, 42.84411, 27.963, 6.361, 11.509, 21.454, 6.349, 11.501, 21.466, S, 21521.7, 13.088, 45.22, 87.70, -419.10, -0.38, 1.20, -0.00,        Atlas-CLA, 50.24462, 43.24725, 27.971, 6.390, 11.353, 21.611, 45.22, 82.12, -414.12
053536050, 14:52:16.050, +00:00:02, 121830, O, A, A, A, N, N, 1, 1, 6, 13, -3.83495, -7.57403, 49.98633, 42.82608, 27.934, 50.01480, 42.83874, 27.949, 6.349, 11.509, 21.423, 6.351, 11.505, 21.443, S, 21499.0, 13.093, 45.03, 88.00, -420.61, -0.63, 1.30, -0.00,        Atlas-CLA, 50.24347, 43.24764, 27.970, 6.394, 11.361, 21.568, 45.13, 81.81, -415.04
053536100, 14:52:16.100, +00:00:02, 121880, O, A, A, A, N, N, 1, 1, 6, 13, 4.41019, 4.12257, 49.94925, 42.81647, 27.928, 49.97719, 42.83298, 27.935, 6.353, 11.518, 21.407, 6.353, 11.510, 21.421, S, 21476.7, 13.098, 45.00, 88.63, -421.67, -0.45, 1.53, -0.00,        Atlas-CLA, 50.17480, 43.24016, 27.944, 6.394, 11.361, 21.568, 45.13, 81.81, -415.04
053536150, 14:52:16.150, +00:00:02, 121930, O, A, A, A, N, N, 1, 1, 6, 13, 5.46481, 9.29976, 49.91493, 42.81784, 27.917, 49.93971, 42.82773, 27.922, 6.358, 11.522, 21.388, 6.356, 11.515, 21.399, S, 21454.6, 13.104, 45.12, 89.19, -422.50, -0.35, 1.74, 0.00,        Atlas-CLA, 50.17356, 43.24056, 27.943, 6.399, 11.369, 21.526, 45.08, 81.52, -415.97
053536200, 14:52:16.200, +00:00:02, 121980, O, A, A, A, N, N, 1, 1, 6, 13, -6.32767, 1.05461, 49.86961, 42.82059, 27.909, 49.90148, 42.82309, 27.909, 6.367, 11.530, 21.368, 6.359, 11.521, 21.377, S, 21432.7, 13.110, 45.67, 89.98, -423.20, -0.29, 2.03, 0.00,        Atlas-CLA, 50.10467, 43.23314, 27.917, 6.399, 11.369, 21.526, 45.08, 81.52, -415.97
053536250, 14:52:16.250, +00:00:02, 122030, O, A, A, A, N, N, 1, 1, 6, 13, -2.39684, 6.61529, 49.83941, 42.83020, 27.884, 49.86376, 42.81957, 27.895, 6.365, 11.524, 21.339, 6.361, 11.525, 21.355, S, 21410.1, 13.115, 45.94, 90.03, -424.36, -0.49, 2.01, 0.00,        Atlas-CLA, 50.10354, 43.23317, 27.916, 6.403, 11.377, 21.483, 44.98, 81.31, -416.80
053536300, 14:52:16.300, +00:00:02, 122080, O, A, A, A, N, N, 1, 1, 6, 13, 2.49272, 0.47937, 49.80234, 42.82333, 27.870, 49.82597, 42.81581, 27.881, 6.367, 11.529, 21.316, 6.364, 11.530, 21.332, S, 21387.5, 13.120, 46.13, 90.10, -425.53, -0.49, 2.00, 0.00,        Atlas-CLA, 50.03444, 43.22578, 27.890, 6.403, 11.377, 21.483, 44.98, 81.31, -416.80
053536350, 14:52:16.350, +00:00:02, 122130, O, A, A, A, N, N, 1, 1, 6, 13, -3.35558, -7.86165, 49.77076, 42.83020, 27.864, 49.78856, 42.81292, 27.867, 6.374, 11.534, 21.302, 6.367, 11.534, 21.310, S, 21365.6, 13.126, 46.62, 90.17, -426.12, -0.25, 1.99, 0.00,        Atlas-CLA, 50.03265, 43.22618, 27.889, 6.408, 11.385, 21.440, 45.02, 81.10, -417.90
053536400, 14:52:16.400, +00:00:02, 122180, O, A, A, A, N, N, 1, 1, 6, 13, 1.53398, -3.93083, 49.75154, 42.81921, 27.843, 49.75252, 42.80942, 27.853, 6.367, 11.531, 21.279, 6.369, 11.538, 21.288, S, 21343.5, 13.130, 46.44, 89.76, -426.74, -0.26, 1.77, 0.00,        Atlas-CLA, 49.96330, 43.21885, 27.862, 6.408, 11.385, 21.440, 45.02, 81.10, -417.90
053536450, 14:52:16.450, +00:00:02, 122230, O, A, A, A, N, N, 1, 1, 6, 13, -4.79369, 8.62864, 49.69114, 42.81235, 27.804, 49.71448, 42.80568, 27.837, 6.364, 11.531, 21.231, 6.371, 11.541, 21.264, S, 21319.4, 13.134, 45.91, 89.06, -429.13, -1.00, 1.44, -0.00,        Atlas-CLA, 49.96104, 43.21764, 27.861, 6.412, 11.393, 21.397, 44.82, 81.23, -419.16
053536500, 14:52:16.500, +00:00:02, 122280, O, A, A, A, N, N, 1, 1, 6, 13, 4.31432, 10.45024, 49.68015, 42.81921, 27.809, 49.67849, 42.80280, 27.823, 6.370, 11.535, 21.232, 6.373, 11.545, 21.241, S, 21297.1, 13.138, 45.67, 88.38, -429.84, -0.30, 1.13, 0.00,        Atlas-CLA, 49.89138, 43.21024, 27.835, 6.412, 11.393, 21.397, 44.82, 81.23, -419.16
053536550, 14:52:16.550, +00:00:02, 122330, O, A, A, A, N, N, 1, 1, 6, 13, 3.73908, -8.72452, 49.62247, 42.80548, 27.804, 49.64074, 42.79910, 27.809, 6.379, 11.551, 21.210, 6.375, 11.550, 21.219, S, 21274.8, 13.144, 45.95, 88.53, -430.52, -0.29, 1.17, 0.00,        Atlas-CLA, 49.88886, 43.20925, 27.834, 6.417, 11.402, 21.353, 44.79, 81.48, -420.35
053536600, 14:52:16.600, +00:00:02, 122380, O, A, A, A, N, N, 1, 1, 6, 13, 2.58859, -4.50607, 49.59501, 42.80548, 27.795, 49.60371, 42.79572, 27.796, 6.382, 11.554, 21.194, 6.378, 11.554, 21.197, S, 21253.0, 13.149, 46.25, 88.60, -430.74, -0.09, 1.17, 0.00,        Atlas-CLA, 49.81889, 43.20180, 27.807, 6.417, 11.402, 21.353, 44.79, 81.48, -420.35
053536650, 14:52:16.650, +00:00:02, 122430, O, A, A, A, N, N, 1, 1, 6, 13, 5.08131, 3.45146, 49.56206, 42.80136, 27.788, 49.56695, 42.79230, 27.783, 6.386, 11.560, 21.178, 6.381, 11.559, 21.176, S, 21231.6, 13.154, 46.64, 88.78, -430.59, 0.06, 1.22, 0.00,        Atlas-CLA, 49.81626, 43.20038, 27.807, 6.421, 11.410, 21.310, 44.71, 81.82, -421.58
053536700, 14:52:16.700, +00:00:02, 122480, O, A, A, A, N, N, 1, 1, 6, 13, 5.08131, -4.50607, 49.52499, 42.80136, 27.771, 49.53011, 42.78918, 27.770, 6.388, 11.562, 21.154, 6.384, 11.563, 21.154, S, 21210.1, 13.159, 46.99, 88.79, -430.64, -0.02, 1.20, 0.00,        Atlas-CLA, 49.74595, 43.19285, 27.780, 6.421, 11.410, 21.310, 44.71, 81.82, -421.58
053536750, 14:52:16.750, +00:00:02, 122530, O, A, A, A, N, N, 1, 1, 6, 13, 0.09587, -3.93083, 49.50302, 42.79312, 27.752, 49.49441, 42.78569, 27.756, 6.383, 11.561, 21.132, 6.386, 11.567, 21.133, S, 21188.5, 13.164, 46.81, 88.41, -430.69, -0.02, 1.02, 0.00,        Atlas-CLA, 49.74277, 43.19325, 27.779, 6.426, 11.419, 21.266, 45.02, 81.96, -422.98
053536800, 14:52:16.800, +00:00:02, 122580, O, A, A, A, N, N, 1, 1, 6, 13, -0.38350, -9.68325, 49.45771, 42.79037, 27.743, 49.45793, 42.78228, 27.743, 6.390, 11.570, 21.112, 6.388, 11.571, 21.111, S, 21167.0, 13.169, 46.97, 88.36, -430.67, 0.01, 0.97, 0.00,        Atlas-CLA, 49.67209, 43.18576, 27.753, 6.426, 11.419, 21.266, 45.02, 81.96, -422.98
053536850, 14:52:16.850, +00:00:02, 122630, O, A, A, A, N, N, 1, 1, 6, 13, 3.93083, 3.06796, 49.41789, 42.79037, 27.734, 49.42115, 42.77916, 27.730, 6.396, 11.576, 21.092, 6.391, 11.576, 21.090, S, 21145.6, 13.174, 47.35, 88.44, -430.50, 0.07, 0.99, 0.00,        Atlas-CLA, 49.66905, 43.18546, 27.752, 6.431, 11.427, 21.222, 45.22, 82.25, -424.26
053536900, 14:52:16.900, +00:00:02, 122680, O, A, A, A, N, N, 1, 1, 6, 13, 10.64199, -1.53398, 49.38082, 42.78351, 27.719, 49.38430, 42.77578, 27.717, 6.397, 11.580, 21.069, 6.394, 11.580, 21.068, S, 21124.2, 13.179, 47.61, 88.50, -430.49, 0.01, 0.99, 0.00,        Atlas-CLA, 49.59800, 43.17796, 27.725, 6.431, 11.427, 21.222, 45.22, 82.25, -424.26
053536950, 14:52:16.950, +00:00:03, 122730, O, A, A, A, N, N, 1, 1, 6, 13, -3.54733, -3.54733, 49.34237, 42.77390, 27.704, 49.34728, 42.77193, 27.704, 6.398, 11.586, 21.046, 6.396, 11.585, 21.047, S, 21102.5, 13.185, 47.75, 88.63, -430.58, -0.04, 1.03, 0.00,        Atlas-CLA, 49.59578, 43.17621, 27.725, 6.435, 11.436, 21.179, 45.17, 82.78, -425.08
053537000, 14:52:17.000, +00:00:03, 122780, O, A, A, A, N, N, 1, 1, 6, 13, -2.87621, -1.82160, 49.30805, 42.77390, 27.688, 49.31042, 42.76838, 27.690, 6.399, 11.587, 21.022, 6.399, 11.589, 21.025, S, 21080.8, 13.190, 47.79, 88.54, -430.80, -0.09, 0.97, 0.00,        Atlas-CLA, 49.52443, 43.16859, 27.698, 6.435, 11.436, 21.179, 45.17, 82.78, -425.08
053537050, 14:52:17.050, +00:00:03, 122830, O, A, A, A, N, N, 1, 1, 6, 13, 2.30097, -2.97209, 49.26685, 42.76428, 27.678, 49.27317, 42.76437, 27.677, 6.403, 11.595, 21.002, 6.401, 11.593, 21.003, S, 21059.1, 13.195, 47.91, 88.73, -430.92, -0.05, 1.03, 0.00,        Atlas-CLA, 49.52248, 43.16842, 27.698, 6.440, 11.445, 21.136, 45.31, 82.97, -425.90
053537100, 14:52:17.100, +00:00:03, 122880, O, A, A, A, N, N, 1, 1, 6, 13, 1.15049, -9.97088, 49.24214, 42.75467, 27.665, 49.23687, 42.75990, 27.664, 6.401, 11.598, 20.984, 6.403, 11.598, 20.982, S, 21037.8, 13.200, 47.75, 88.79, -430.74, 0.07, 1.03, 0.00,        Atlas-CLA, 49.45084, 43.16080, 27.671, 6.440, 11.445, 21.136, 45.31, 82.97, -425.90
053537150, 14:52:17.150, +00:00:03, 122930, O, A, A, A, N, N, 1, 1, 6, 13, -3.35558, 1.82160, 49.20507, 42.75055, 27.645, 49.20050, 42.75543, 27.651, 6.401, 11.599, 20.957, 6.405, 11.602, 20.960, S, 21016.0, 13.204, 47.40, 88.63, -430.96, -0.09, 0.94, 0.00,        Atlas-CLA, 49.44925, 43.15864, 27.671, 6.444, 11.454, 21.092, 45.11, 83.52, -426.49
053537200, 14:52:17.200, +00:00:03, 122980, O, A, A, A, N, N, 1, 1, 6, 13, -1.15049, 6.42354, 49.17898, 42.75330, 27.640, 49.16493, 42.75153, 27.638, 6.406, 11.603, 20.945, 6.408, 11.606, 20.939, S, 20995.0, 13.209, 47.25, 88.46, -430.50, 0.19, 0.85, 0.00,        Atlas-CLA, 49.37734, 43.15086, 27.645, 6.444, 11.454, 21.092, 45.11, 83.52, -426.49
053537250, 14:52:17.250, +00:00:03, 123030, O, A, A, A, N, N, 1, 1, 6, 13, -3.25971, 0.00000, 49.13093, 42.76016, 27.615, 49.12837, 42.74850, 27.624, 6.408, 11.602, 20.911, 6.410, 11.610, 20.917, S, 20972.9, 13.214, 47.12, 87.95, -430.94, -0.19, 0.62, -0.00,        Atlas-CLA, 49.37604, 43.15194, 27.644, 6.449, 11.462, 21.049, 45.32, 83.38, -427.17
053537300, 14:52:17.300, +00:00:03, 123080, O, A, A, A, N, N, 1, 1, 6, 13, -5.56068, 1.34223, 49.10072, 42.75879, 27.600, 49.09229, 42.74564, 27.610, 6.408, 11.604, 20.890, 6.412, 11.614, 20.895, S, 20951.0, 13.218, 46.86, 87.26, -431.30, -0.15, 0.31, -0.00,        Atlas-CLA, 49.30390, 43.14426, 27.618, 6.449, 11.462, 21.049, 45.32, 83.38, -427.17
053537350, 14:52:17.350, +00:00:03, 123130, O, A, A, A, N, N, 1, 1, 6, 13, -3.54733, -4.21845, 49.05953, 42.75330, 27.594, 49.05580, 42.74261, 27.596, 6.415, 11.613, 20.872, 6.414, 11.617, 20.873, S, 20929.3, 13.222, 46.87, 86.93, -431.37, -0.03, 0.17, 0.00,        Atlas-CLA, 49.30292, 43.14324, 27.617, 6.453, 11.471, 21.005, 45.15, 83.59, -427.67
053537400, 14:52:17.400, +00:00:03, 123180, O, A, A, A, N, N, 1, 1, 6, 13, 11.02549, -6.42354, 49.03207, 42.73956, 27.572, 49.02001, 42.73875, 27.582, 6.409, 11.613, 20.848, 6.416, 11.621, 20.852, S, 20907.4, 13.226, 46.33, 86.33, -431.66, -0.12, -0.08, -0.00,        Atlas-CLA, 49.23056, 43.13547, 27.591, 6.453, 11.471, 21.005, 45.15, 83.59, -427.67
053537450, 14:52:17.450, +00:00:03, 123230, O, A, A, A, N, N, 1, 1, 6, 14, 5.75243, -0.76699, 48.98676, 42.72171, 27.553, 48.98346, 42.73377, 27.568, 6.407, 11.620, 20.819, 6.417, 11.625, 20.829, S, 20885.0, 13.230, 45.59, 85.94, -432.38, -0.30, -0.24, -0.00,        Atlas-CLA, 49.22965, 43.13587, 27.590, 6.458, 11.479, 20.962, 45.20, 83.50, -428.24
053537500, 14:52:17.500, +00:00:03, 123280, O, A, A, A, N, N, 1, 1, 6, 14, -2.39684, 5.84830, 48.94969, 42.72583, 27.548, 48.94686, 42.72949, 27.554, 6.415, 11.626, 20.804, 6.419, 11.629, 20.807, S, 20863.1, 13.235, 45.27, 85.73, -432.63, -0.11, -0.33, -0.00,        Atlas-CLA, 49.15708, 43.12814, 27.564, 6.458, 11.479, 20.962, 45.20, 83.50, -428.24
053537550, 14:52:17.550, +00:00:03, 123330, O, A, A, A, N, N, 1, 1, 6, 14, -4.21845, 9.20388, 48.90025, 42.72171, 27.539, 48.90919, 42.72521, 27.541, 6.422, 11.636, 20.781, 6.422, 11.633, 20.785, S, 20841.1, 13.240, 45.32, 85.88, -432.93, -0.13, -0.26, -0.00,        Atlas-CLA, 49.15640, 43.12974, 27.563, 6.463, 11.487, 20.919, 45.40, 83.14, -428.77
053537600, 14:52:17.600, +00:00:03, 123380, O, A, A, A, N, N, 1, 1, 6, 14, 0.38350, -11.69660, 48.84945, 42.73544, 27.524, 48.87041, 42.72237, 27.527, 6.431, 11.639, 20.754, 6.425, 11.638, 20.763, S, 20818.7, 13.245, 45.81, 85.96, -433.59, -0.27, -0.22, -0.00,        Atlas-CLA, 49.08363, 43.12214, 27.537, 6.463, 11.487, 20.919, 45.40, 83.14, -428.77
053537650, 14:52:17.650, +00:00:03, 123430, O, A, A, A, N, N, 1, 1, 6, 13, 1.62985, -10.35437, 48.82611, 42.74643, 27.518, 48.83277, 42.72068, 27.514, 6.437, 11.640, 20.742, 6.428, 11.642, 20.741, S, 20797.1, 13.251, 46.47, 85.80, -433.54, 0.02, -0.28, -0.00,        Atlas-CLA, 49.08250, 43.12282, 27.536, 6.467, 11.495, 20.875, 45.50, 83.00, -429.42
053537700, 14:52:17.700, +00:00:03, 123480, O, A, A, A, N, N, 1, 1, 6, 13, -1.91748, 8.14927, 48.76295, 42.71759, 27.493, 48.79302, 42.71690, 27.500, 6.435, 11.651, 20.703, 6.430, 11.647, 20.718, S, 20774.1, 13.256, 46.78, 86.11, -434.64, -0.46, -0.15, -0.00,        Atlas-CLA, 49.00951, 43.11528, 27.509, 6.467, 11.495, 20.875, 45.50, 83.00, -429.42
053537750, 14:52:17.750, +00:00:03, 123530, O, A, A, A, N, N, 1, 1, 6, 13, 1.82160, 8.24515, 48.74784, 42.74506, 27.487, 48.75512, 42.71564, 27.487, 6.442, 11.646, 20.694, 6.433, 11.651, 20.696, S, 20752.2, 13.261, 47.39, 85.77, -434.82, -0.07, -0.29, -0.00,        Atlas-CLA, 49.00864, 43.11632, 27.509, 6.472, 11.503, 20.831, 45.61, 82.74, -430.03
